x,y,cat
162124,500069,10
127503,623654,10
182854,534283,10
141222,572556,10
177665,557923,10
201907,516078,10
130249,579307,10
166560,559687,10
138220,560056,10
134725,537440,10
127940,590467,10
143592,606949,10
64979,538104,10
94061,576129,10
79285,554817,10
103192,550021,10
198823,538624,10
145758,562414,10
211584,591058,10
139451,549580,10
220224,592068,10
150404,539885,10
142767,538646,10
143912,595772,10
184412,537050,10
55359,623076,10
137197,556522,10
138461,558771,10
80673,566893,10
203667,577260,10
94249,600812,10
145244,561042,10
94458,533883,10
130201,562734,10
98675,580608,10
134422,544300,10
141771,551655,10
141924,558399,10
137316,562151,10
143363,551365,10
197849,575524,10
134261,519275,10
129997,568115,10
170494,560892,10
164453,544085,10
128788,546091,10
88703,577217,10
131109,568012,10
95074,570002,10
232047,522748,10
125548,552424,10
142563,560090,10
118391,553625,10
132497,593125,10
162713,586568,10
122296,566921,10
56907,586609,10
48143,523870,10
104489,542515,10
130582,565948,10
180633,570302,10
241485,523039,10
178005,594957,10
211266,534538,10
137680,555667,10
144401,565666,10
101722,535117,10
115781,594942,10
107160,530936,10
139978,587153,10
179931,536588,10
105353,589239,10
119496,543146,10
142575,517378,10
76661,531044,10
137699,556769,10
154964,554923,10
142516,559062,10
98525,579761,10
163925,576666,10
153326,558408,10
102898,592834,10
138349,554238,10
193502,557364,10
202175,495076,10
154162,536416,10
77875,516899,10
163477,561507,10
131874,552586,10
120357,560737,10
119535,551857,10
114108,540537,10
136059,558213,10
121786,564225,10
233105,591646,10
149760,577278,10
139237,548782,10
34795,606311,10
147663,555514,10
108512,525986,10
425563,163524,11
433100,134861,11
446538,180119,11
509279,180548,11
495165,163113,11
474652,193224,11
507786,199578,11
566666,195255,11
506012,178372,11
541435,206637,11
507311,177795,11
461701,188438,11
506069,169723,11
477155,161019,11
505044,180646,11
467697,168082,11
511868,170991,11
500225,177559,11
460616,174810,11
573755,218049,11
543616,144788,11
509804,175714,11
542311,161882,11
475944,189337,11
517750,199025,11
520952,169184,11
559076,190770,11
549384,208450,11
549147,171454,11
520880,200955,11
484348,202813,11
487472,166999,11
504728,174541,11
465734,114090,11
570266,188032,11
505584,176135,11
514739,189624,11
500589,181466,11
504096,192493,11
553118,165472,11
502511,205121,11
551798,221411,11
502737,174437,11
513181,177419,11
513010,141058,11
535564,177248,11
514551,176526,11
450030,169537,11
521152,152439,11
505512,203857,11
509928,184873,11
490271,216725,11
529931,180136,11
508228,220433,11
534461,178056,11
508551,174306,11
545365,210090,11
510414,142485,11
507895,177445,11
506288,177990,11
512560,224816,11
454160,102568,11
437116,148591,11
519003,160741,11
509173,178051,11
507674,147431,11
513562,229098,11
473361,185066,11
517580,170329,11
509285,174620,11
510496,174308,11
438860,114065,11
534702,244239,11
504755,150226,11
474135,199330,11
508907,173787,11
509651,149290,11
490956,124550,11
499637,194036,11
515856,148316,11
482568,159010,11
522728,184704,11
493070,189771,11
483807,198925,11
469656,153741,11
470041,102049,11
576965,187481,11
515230,149567,11
469470,189347,11
484678,123623,11
509554,186931,11
480787,147737,11
523036,123677,11
508144,167733,11
515450,173220,11
489378,172861,11
497406,125809,11
514173,139330,11
520809,176718,11
499009,205823,11
509773,148899,11
505117,141877,11
494698,176711,11
501334,163002,11
502500,176532,11
546565,151576,11
520878,209094,11
486891,175164,11
512241,169240,11
569692,182365,11
491382,122267,11
457033,127590,11
535453,200970,11
436641,55171,11
520845,176291,11
496130,178113,11
507473,227670,11
507092,175151,11
493714,173387,11
528826,154067,11
509951,176794,11
505400,160422,11
473316,162622,11
489504,146224,11
516888,152451,11
505128,175022,11
520819,181586,11
506812,167031,11
495032,203929,11
508789,174256,11
502302,210265,11
511106,122518,11
486997,164803,11
535787,199735,11
540364,163758,11
496006,191010,11
497454,172375,11
488330,173837,11
547076,156969,11
509956,141698,11
516084,178725,11
535034,172649,11
529858,213114,11
496384,166644,11
519201,139101,11
575022,213534,11
469404,181944,11
464672,193513,11
491609,180519,11
470314,178936,11
481067,172555,11
508797,176269,11
491145,206344,11
485361,169229,11
474527,107596,11
499643,171625,11
514722,190943,11
474641,81263,11
495995,160032,11
516963,174184,11
521006,163218,11
434581,123267,11
514876,182995,11
501416,172980,11
513991,165072,11
512900,219252,11
510739,121103,11
509522,174376,11
507862,172954,11
512716,181316,11
483423,111797,11
505603,147517,11
482628,171320,11
541790,172616,11
473649,178184,11
520763,250478,11
494000,189403,11
533931,173291,11
485110,150541,11
528679,199079,11
545699,174099,11
517495,186329,11
520461,173217,11
456821,105575,11
495388,156422,11
514934,219169,11
508989,168995,11
500474,169746,11
504511,149234,11
467144,147308,11
512733,174091,11
452791,156805,11
488800,197919,11
593887,210595,11
561725,168220,11
528011,201615,11
514428,222503,11
512051,145220,11
472054,129986,11
507959,166780,11
518068,137556,11
561110,219865,11
563315,215613,11
523779,163905,11
490037,164357,11
519421,154681,11
504373,165819,11
513957,139202,11
486422,178919,11
533351,147778,11
511030,221292,11
496069,102201,11
496491,171534,11
497254,171940,11
518892,165875,11
481083,151953,11
507741,178883,11
486224,196184,11
509039,173839,11
462658,75167,11
519680,208378,11
499676,196897,11
480876,160465,11
521032,177084,11
486034,196122,11
505225,158750,11
485968,123023,11
478442,125560,11
502355,164119,11
502915,183059,11
497211,174121,11
537174,194410,11
505293,194591,11
491442,116195,11
473202,140745,11
505079,219082,11
541455,223176,11
528938,174372,11
528094,178343,11
520759,184923,11
538994,179328,11
507832,181513,11
493897,189627,11
514408,173338,11
514391,156592,11
513362,223841,11
443618,157237,11
477746,163845,11
480571,204150,11
486326,174643,11
505384,174535,11
541220,177840,11
522869,176818,11
497255,188783,11
545240,221008,11
512291,169608,11
576158,210283,11
508099,175066,11
545455,182232,11
537836,177165,11
508597,173640,11
507445,193647,11
524397,239456,11
527753,213985,11
528766,239937,11
481356,162127,11
541498,192746,11
506142,170513,11
494574,198972,11
477901,173288,11
509223,177592,11
532010,176195,11
541006,175198,11
490355,153464,11
566524,179796,11
550216,184337,11
516085,195504,11
523796,219588,11
511118,175212,11
445043,152257,11
497582,190801,11
514622,206979,11
479631,178459,11
496476,140337,11
498389,178069,11
506361,225237,11
519396,177174,11
529409,157228,11
501111,157402,11
514219,167014,11
558307,203307,11
545957,196749,11
508080,175697,11
589900,217899,11
509383,167302,11
474516,189144,11
498730,183037,11
473093,188791,11
471328,176297,11
510901,175806,11
559809,162597,11
499272,168413,11
514981,172608,11
511289,183247,11
455460,153040,11
519962,175210,11
532549,172894,11
516128,178722,11
519113,194925,11
502877,192740,11
520782,134308,11
574369,207483,11
515494,188459,11
486870,146947,11
484395,107291,11
504243,237336,11
483776,213021,11
536623,213083,11
544539,180391,11
502002,166223,11
500801,185558,11
525670,184762,11
481841,209337,11
494317,170837,11
521153,242968,11
473933,191767,11
524502,248106,11
487952,168607,11
460133,173081,11
453261,148432,11
491792,214464,11
497815,165151,11
515348,184750,11
598908,254032,11
558478,213316,11
538228,168834,11
464634,173867,11
518675,175686,11
533566,214619,11
540196,180312,11
500360,213540,11
517882,175467,11
549642,157506,11
511368,173673,11
506815,173387,11
500192,192292,11
533775,163036,11
511484,160453,11
489062,200329,11
537514,179689,11
551867,170425,11
499262,398424,12
488205,420586,12
406184,394506,12
417996,408162,12
428667,451233,12
425386,379634,12
388202,405780,12
370955,325071,12
353749,391896,12
398629,401626,12
393402,401018,12
465599,383470,12
400257,404936,12
444610,400247,12
392046,391220,12
410506,395586,12
424782,449687,12
384467,407359,12
397399,403186,12
449683,388863,12
387756,435588,12
451753,383440,12
414448,429790,12
394599,409068,12
387330,409037,12
402109,430185,12
393825,453067,12
412111,418466,12
397213,377839,12
361159,436327,12
383075,447616,12
383832,340506,12
402227,414685,12
411957,397796,12
377408,395123,12
417231,381303,12
442915,420573,12
415394,396940,12
420792,430901,12
397791,444527,12
385804,393101,12
384572,388523,12
402069,434868,12
414997,432597,12
392919,405103,12
396150,430329,12
439145,407748,12
401240,354085,12
424228,442208,12
336023,416862,12
351352,362910,12
413549,408517,12
341775,425156,12
424811,413300,12
402677,412615,12
419118,421655,12
354601,358760,12
410682,349328,12
399020,404042,12
392258,405478,12
353941,399967,12
411471,446824,12
397158,370362,12
431117,394746,12
395246,392783,12
400468,405703,12
354094,424230,12
352429,359750,12
358830,431609,12
387039,365758,12
395013,387179,12
400545,404212,12
435067,403802,12
394436,450912,12
376444,371957,12
433463,410297,12
426625,475977,12
424241,452915,12
396520,405610,12
347638,429109,12
374797,407601,12
451670,388347,12
373684,418326,12
412615,403902,12
392428,402295,12
389868,410718,12
383022,409854,12
468350,395883,12
373339,398565,12
383878,376230,12
434815,388041,12
368864,411216,12
321050,422497,12
383197,409869,12
381340,409680,12
415521,368125,12
404288,349685,12
367922,415238,12
422056,382193,12
407334,445969,12
373917,427628,12
422261,374345,12
392728,411341,12
336585,420977,12
401730,354294,12
401854,402867,12
401330,395538,12
393903,387227,12
399188,402459,12
389510,370897,12
399858,403574,12
343651,438750,12
388743,388465,12
398246,406245,12
400727,396769,12
399077,403968,12
402071,427626,12
405902,394724,12
383992,398245,12
372230,412488,12
418086,394699,12
400305,466024,12
380458,329635,12
338347,337961,12
411171,426853,12
392447,408539,12
375233,399429,12
385338,440797,12
397764,406712,12
414290,393146,12
394846,407130,12
402252,414628,12
332913,385678,12
396517,394572,12
388479,343648,12
405569,411933,12
444816,409502,12
393659,439272,12
415222,434798,12
396621,381952,12
416893,347737,12
398980,407667,12
404273,429948,12
397851,400846,12
447192,359893,12
350428,392503,12
451853,420873,12
402566,415798,12
362753,369848,12
407188,396576,12
380139,434251,12
409167,449719,12
405470,392374,12
359036,365793,12
398617,402424,12
408714,391412,12
382222,441817,12
403751,385539,12
400548,402390,12
393828,404314,12
373943,376926,12
390182,360941,12
391776,409868,12
342501,336320,12
401923,417123,12
342400,426090,12
405325,407466,12
369480,377148,12
416110,374296,12
401162,412142,12
442931,430123,12
478361,409520,12
401313,405195,12
357466,354094,12
417617,414816,12
417281,410881,12
470047,410943,12
378824,430343,12
369227,397853,12
397918,462032,12
397331,407010,12
427810,400178,12
401708,409924,12
426172,363147,12
401411,414503,12
409823,412908,12
386068,422517,12
398255,405428,12
346358,384801,12
397735,448097,12
348847,425164,12
394761,461494,12
357253,388075,12
402267,410395,12
415233,441297,12
404445,402466,12
408224,399767,12
369044,371649,12
343119,382074,12
416750,435776,12
387103,401925,12
368200,364844,12
393758,439738,12
418623,404382,12
402660,406054,12
427749,457110,12
405356,391545,12
432184,395118,12
322936,368566,12
402710,424367,12
456025,389630,12
395450,407822,12
377941,403683,12
407576,434017,12
348263,386451,12
391966,387214,12
392576,406460,12
380236,460907,12
398153,407081,12
399942,385908,12
398795,472619,12
467535,416014,12
377758,413906,12
398724,404179,12
396710,378698,12
377588,402670,12
408992,462226,12
423371,373970,12
412861,434751,12
403160,392159,12
395168,404189,12
399346,423786,12
409244,460295,12
429515,393708,12
370602,353215,12
356739,417826,12
408147,436628,12
436362,379677,12
399291,386712,12
396081,396707,12
419200,403389,12
383855,390984,12
370252,347498,12
460198,402706,12
418046,358461,12
408500,393942,12
397618,404912,12
392660,395873,12
406739,400918,12
439048,403700,12
392424,375266,12
379128,418858,12
391970,419802,12
389279,424006,12
468907,448885,12
410601,410653,12
396556,406492,12
417795,405673,12
375971,427549,12
414374,439977,12
368363,409733,12
402081,407514,12
399753,404222,12
424840,479570,12
381863,416651,12
394606,401451,12
389520,406500,12
418140,415328,12
387461,394402,12
391384,413273,12
391439,399819,12
365223,422531,12
407189,437102,12
415933,422485,12
402031,426039,12
428513,456990,12
382396,405483,12
368166,429422,12
418636,440000,12
411674,402377,12
424365,371987,12
394159,411676,12
371548,414612,12
460628,434107,12
399717,403257,12
361875,448199,12
393424,399084,12
333682,401078,12
377870,377550,12
405117,364266,12
452398,378671,12
397889,398501,12
424089,352640,12
417494,392231,12
402851,395579,12
376493,366302,12
460684,371809,12
449571,387141,12
405322,414743,12
420489,448078,12
377975,461076,12
492551,434649,12
477323,384551,12
359740,379592,12
429653,438596,12
361814,411086,12
400660,404811,12
410418,409414,12
392162,355397,12
376145,414107,12
371464,328177,12
379593,380662,12
448231,384406,12
404157,406324,12
420616,401526,12
398985,413427,12
400538,407020,12
391530,398743,12
408182,408351,12
435926,408504,12
411090,435389,12
398311,383357,12
409291,431539,12
399460,399410,12
400473,408327,12
399693,395271,12
431437,436764,12
312123,419763,12
411053,432808,12
401616,404245,12
364455,436191,12
407833,402474,12
367864,442851,12
437870,375761,12
308726,371721,12
418996,389541,12
371498,393120,12
407429,399155,12
380749,403860,12
399997,411205,12
377215,418429,12
380202,396671,12
436034,385951,12
395210,357805,12
415136,446807,12
315013,318367,12
372424,413163,12
340966,420480,12
354767,417464,12
387165,404027,12
870801,476330,13
878184,487392,13
846693,429031,13
854654,549222,13
889260,541423,13
870826,524625,13
868025,569296,13
861364,598127,13
825141,535997,13
906640,587296,13
906396,535803,13
887896,558572,13
817776,525600,13
844066,546029,13
848976,558706,13
897131,604582,13
845120,549830,13
872241,556733,13
857818,534525,13
794265,594573,13
857126,548151,13
842786,614034,13
889975,589361,13
841130,529745,13
813561,583156,13
855603,542414,13
887556,531797,13
837032,509264,13
793791,581315,13
904450,533427,13
879722,550246,13
839088,528460,13
869369,536868,13
871873,509094,13
900991,497149,13
919544,541255,13
860520,544023,13
863042,557890,13
889805,522039,13
879031,489881,13
852918,552112,13
903840,586229,13
932662,537069,13
908506,549611,13
867533,542290,13
844617,499013,13
862002,534006,13
883981,607581,13
864265,549505,13
883062,547498,13
860870,546516,13
895565,501871,13
843344,604964,13
864059,545894,13
830888,544022,13
858819,544904,13
853562,531620,13
873791,606643,13
859213,538040,13
841843,503359,13
842719,506205,13
847904,574114,13
863859,546898,13
888919,535805,13
855045,547633,13
863102,545783,13
829747,530312,13
850607,565348,13
810277,520837,13
879104,595389,13
840406,538772,13
838367,536676,13
837457,518745,13
861519,531277,13
816056,542574,13
862534,547936,13
808555,600511,13
862571,550965,13
832010,554080,13
882403,534710,13
840020,568424,13
865030,541150,13
846594,522941,13
890223,556874,13
873136,513309,13
846622,553552,13
905770,531812,13
803216,577565,13
914183,620056,13
877510,555087,13
861193,573954,13
840994,578455,13
875640,561262,13
876782,536438,13
849501,552769,13
866973,550375,13
906382,534459,13
822722,553764,13
861656,545794,13
856991,546255,13
865081,551012,13
895680,609341,13
867801,548156,13
846324,557586,13
840059,534876,13
860473,545982,13
937823,540173,13
886532,500026,13
904133,534915,13
880545,506175,13
833499,504718,13
854979,539793,13
818739,545052,13
838036,542999,13
846216,528037,13
850790,525740,13
864040,538985,13
869818,543227,13
879309,561548,13
860563,534839,13
846082,541026,13
860151,543055,13
847292,559228,13
838239,576018,13
837307,548214,13
853093,586321,13
884326,479802,13
838978,622330,13
842903,567914,13
832490,450680,13
844948,563321,13
859577,544625,13
908409,591215,13
819843,570485,13
875625,599766,13
887780,536497,13
884613,507507,13
849858,524682,13
846741,539481,13
870630,516603,13
843111,581603,13
869718,536928,13
857648,511640,13
881571,532467,13
860230,528054,13
861966,562885,13
898736,548642,13
961951,577029,13
866878,501919,13
874791,559085,13
874239,594786,13
915504,527751,13
758172,608152,13
859515,505303,13
861033,507671,13
837880,444574,13
827672,545966,13
869960,562146,13
858151,548242,13
877440,529137,13
821835,564313,13
846371,578530,13
829482,475863,13
860507,526669,13
878696,530134,13
837312,572687,13
886773,509047,13
879805,547494,13
859679,541785,13
910683,612854,13
860863,546060,13
874110,541972,13
790149,565157,13
873984,580836,13
873742,448214,13
894785,440382,13
874312,574582,13
879902,518647,13
851462,526597,13
839012,550376,13
808097,502521,13
879500,590791,13
864721,548447,13
866044,584750,13
876151,582116,13
819250,517655,13
807278,566392,13
872033,558924,13
894268,532597,13
846752,613846,13
850478,566230,13
849777,531138,13
823584,568458,13
823202,619103,13
843715,568319,13
861023,545953,13
889743,560547,13
862785,579661,13
880833,537039,13
854374,550707,13
842616,515205,13
860721,547751,13
831024,505776,13
829240,591428,13
860384,555572,13
853348,525893,13
849118,571562,13
856167,542249,13
853874,560250,13
838808,524944,13
814561,575281,13
773292,531652,13
891515,520429,13
805884,549492,13
833437,556713,13
843432,490725,13
791355,529644,13
865157,562132,13
920249,551171,13
808777,512952,13
898916,630099,13
863706,491401,13
857231,551055,13
877413,541536,13
838821,563842,13
854037,528890,13
824475,518063,13
857360,562228,13
856437,532452,13
862117,600081,13
839280,539324,13
885379,603686,13
859185,553000,13
865020,550686,13
882007,593653,13
861027,546004,13
846772,509036,13
844627,556401,13
861069,548327,13
854342,541611,13
844086,531300,13
923996,594948,13
832154,559403,13
803202,549001,13
856619,544008,13
897286,558004,13
851216,516166,13
858537,548576,13
828001,524067,13
849327,548496,13
858278,544519,13
793875,473793,13
766617,548142,13
847728,576707,13
858418,546935,13
816840,539239,13
852687,540692,13
861927,562723,13
892382,513991,13
811745,461099,13
800152,576217,13
870139,566584,13
859492,572224,13
830226,483466,13
850674,533083,13
834632,541216,13
899052,526048,13
925485,596955,13
893145,551400,13
839493,521150,13
883434,581923,13
873380,495161,13
765011,607246,13
898578,612291,13
906772,510158,13
858325,586062,13
795909,462864,13
812634,554848,13
846841,533595,13
810817,509540,13
826192,577784,13
856552,545271,13
848628,503773,13
784291,581417,13
890613,567037,13
870936,575427,13
851166,532382,13
871544,592403,13
870337,534303,13
819580,545900,13
912649,498734,13
870214,556246,13
853279,560714,13
857319,543529,13
878519,606677,13
858057,542933,13
860375,544804,13
888111,525539,13
892877,544283,13
788776,582930,13
875311,542259,13
875248,462524,13
835831,555864,13
885828,586348,13
916704,609548,13
893991,544467,13
866352,535933,13
872247,494281,13
832372,600070,13
902302,514170,13
877298,565604,13
873636,510687,13
854818,554389,13
915666,506439,13
905849,524809,13
862062,545736,13
900829,590250,13
859419,546754,13
855983,534803,13
916082,517633,13
874877,535143,13
885963,528959,13
853439,518568,13
855177,626376,13
814249,488483,13
857283,548467,13
865489,548920,13
913686,576892,13
880275,564545,13
861381,546835,13
880958,588608,13
868979,528502,13
872237,555834,13
861868,549168,13
836951,546244,13
836874,555991,13
769546,554722,13
855074,542557,13
868128,568529,13
878859,540155,13
852267,498220,13
874125,543036,13
846646,548548,13
851517,541076,13
806888,492319,13
831779,577161,13
860259,545444,13
892423,530999,13
838442,506780,13
853291,557685,13
735295,814058,14
751215,828365,14
730887,825972,14
645233,927201,14
645563,819480,14
573324,878802,14
693699,822637,14
649412,856993,14
684558,878573,14
656658,854609,14
651506,856097,14
618405,842859,14
667280,765619,14
600996,890782,14
674463,862486,14
676694,851597,14
620685,880813,14
716590,874975,14
721401,951880,14
657094,857640,14
644693,867371,14
633601,861482,14
673646,857346,14
657184,855509,14
708244,871834,14
659081,860560,14
657811,885904,14
642843,909185,14
709303,897538,14
610505,851476,14
612648,772280,14
673196,812941,14
673267,883727,14
694451,863981,14
678869,902492,14
690018,819280,14
677983,890077,14
639997,865965,14
709254,847444,14
679799,858680,14
664355,831472,14
659166,861665,14
692386,863386,14
688076,833905,14
680506,840053,14
641840,886745,14
673292,857105,14
622212,860015,14
736557,897961,14
668234,886696,14
675013,876331,14
675902,853961,14
695092,820091,14
730287,897070,14
691716,873426,14
722404,952207,14
678606,878004,14
664156,846474,14
688118,911574,14
674492,861230,14
675382,836312,14
664639,925795,14
626334,852383,14
669690,842110,14
653177,819935,14
674265,861435,14
677404,883871,14
672212,860894,14
715956,900724,14
674236,877152,14
679818,860064,14
578509,923881,14
680381,823757,14
720629,816515,14
640210,902029,14
671772,860357,14
618009,867493,14
672628,882986,14
680261,863401,14
682100,853708,14
681049,846975,14
668567,856554,14
656957,871011,14
662293,872590,14
673953,835926,14
718544,888401,14
648590,917839,14
699124,824089,14
668367,855686,14
675866,868784,14
700098,894685,14
683156,877209,14
661357,801817,14
789095,895634,14
673332,857517,14
627452,835854,14
672059,860501,14
665048,854911,14
683580,872374,14
668839,882598,14
682510,905902,14
671235,856653,14
680228,843225,14
662249,918050,14
674961,865594,14
679211,886670,14
676220,858214,14
567861,856582,14
668228,858122,14
682241,850176,14
712262,856869,14
671325,856592,14
680592,858526,14
683098,847245,14
646816,829778,14
675633,863416,14
677551,860007,14
683656,842406,14
678195,860537,14
700747,821557,14
679054,898217,14
676360,866112,14
665308,868551,14
665775,845662,14
660459,860658,14
670119,859029,14
672068,874862,14
644301,925034,14
704574,866263,14
665660,828338,14
680579,836946,14
682053,853410,14
672544,859978,14
713088,880834,14
680969,838864,14
674151,853540,14
664903,839150,14
641902,755287,14
683610,910782,14
676962,897430,14
594720,848457,14
658748,777680,14
700341,869730,14
640432,837036,14
668519,860048,14
672668,861428,14
638004,837697,14
673071,856021,14
668772,858570,14
636871,929410,14
599612,859210,14
739318,810528,14
654937,781879,14
663095,949045,14
658734,883214,14
647968,877873,14
682699,851115,14
684739,884934,14
667620,855461,14
616281,845406,14
697161,840318,14
679237,862389,14
664260,859029,14
674121,858589,14
700962,927047,14
723397,859761,14
648230,857418,14
677896,867053,14
680828,839011,14
680757,826912,14
673826,880137,14
694897,834591,14
683585,905984,14
671609,815681,14
669748,863109,14
674659,860894,14
659734,844127,14
656156,868643,14
653258,860766,14
684131,898331,14
666516,859837,14
655237,871554,14
653592,959882,14
659280,845579,14
646422,900526,14
627580,840406,14
604546,847329,14
631316,837043,14
705518,925936,14
662898,884734,14
718088,852181,14
666315,872311,14
710082,881600,14
674433,860605,14
685821,816579,14
678856,850293,14
669427,846395,14
687043,806921,14
657981,866945,14
676480,860779,14
704065,832648,14
669178,866011,14
693783,860206,14
683027,876064,14
670957,810768,14
674134,908464,14
637665,858741,14
664325,877878,14
664025,801796,14
672800,874378,14
685124,873363,14
674496,870664,14
684602,823981,14
677769,841641,14
651576,865180,14
650720,817440,14
674472,860330,14
673028,860593,14
683413,861559,14
669638,842011,14
674365,860819,14
687360,862438,14
662684,813662,14
673242,886958,14
674311,859933,14
595580,798572,14
636769,854047,14
685551,798742,14
663945,828490,14
717187,883275,14
706906,885612,14
675988,841317,14
671976,864630,14
669366,869654,14
651216,815098,14
676767,832479,14
657879,857942,14
665828,868934,14
674905,876286,14
640000,863831,14
672818,881943,14
634800,823669,14
658590,886551,14
639463,847461,14
625416,868848,14
672266,862875,14
723173,872525,14
688098,908495,14
673410,863889,14
679788,889464,14
615826,863168,14
598671,854219,14
753254,840123,14
669430,905798,14
726847,875488,14
648443,845340,14
674114,970756,14
675551,956849,14
677459,896720,14
634004,895206,14
653745,809028,14
682420,846881,14
666636,858686,14
682481,879399,14
656834,885944,14
718257,857481,14
672598,856928,14
693997,774817,14
612392,916853,14
671444,860206,14
671404,857240,14
689628,868984,14
704570,845515,14
652233,886054,14
705929,851313,14
682315,843851,14
667131,849230,14
707894,904500,14
649345,864613,14
629998,877765,14
659542,840985,14
621278,888326,14
682304,876841,14
679747,860939,14
663049,843538,14
672876,844123,14
689948,850548,14
696257,894819,14
629377,853726,14
658034,897179,14
696808,866039,14
699668,863774,14
669697,859388,14
606506,766728,14
672474,868765,14
697011,856357,14
708262,945359,14
653181,886417,14
674521,861127,14
729194,856897,14
663168,859429,14
644843,838626,14
672797,843231,14
680677,868629,14
614497,830844,14
646671,857872,14
679242,853941,14
665697,929571,14
749941,916922,14
602365,916673,14
684537,843821,14
694308,904062,14
731712,878998,14
667713,847241,14
730383,879136,14
689363,817577,14
728743,850843,14
683941,915579,14
722463,882675,14
670519,870010,14
683252,858182,14
669288,860515,14
675357,870850,14
673449,860643,14
687325,883004,14
603472,894573,14
669713,851017,14
693362,837786,14
605535,925341,14
687078,791051,14
672387,800443,14
683048,937776,14
713579,879202,14
571669,873544,14
695260,824882,14
702654,841548,14
601619,825604,14
564416,878492,14
703773,870419,14
674931,870112,14
673140,864863,14
681053,892766,14
683321,873932,14
701017,931252,14
645677,814395,14
677362,853471,14
659046,930099,14
665426,853940,14
691827,863963,14
650661,861267,14
599647,858702,14
684091,842566,14
