x,y,cat
0.5,0.105,0
0.841,0.058,0
0.884,0.058,1
0.884,0.058,1
0.468,0.132,0
0.435,0.017,0
0.6990000000000001,0.059000000000000004,0
0.55,0.1,0
1.057,0.15,1
1.051,0.107,1
1.122,0.152,1
0.391,0.132,0
1.25,0.153,1
1.42,0.177,1
1.05,0.038,1
0.562,0.095,0
1.04,0.125,1
0.352,0.049,0
0.352,0.049,0
1.072,0.151,1
0.624,0.125,0
1.06,0.14,1
1.235,0.17,1
1.235,0.17,1
0.812,0.115,0
0.532,0.02,0
0.494,0.053,0
1.649,0.047,1
0.8260000000000001,0.056,0
0.93,0.053,1
1.733,0.023,1
0.47900000000000004,0.051000000000000004,0
0.545,0.051000000000000004,0
0.298,0.08,0
1.33,0.007,1
1.0110000000000001,0.153,1
0.9450000000000001,0.07200000000000001,1
0.968,0.067,1
0.645,0.043000000000000003,0
1.097,0.136,1
0.509,0.062,0
0.602,0.13,0
0.369,0.122,0
1.091,0.042,1
0.8310000000000001,0.038,0
1.52,0.013000000000000001,1
0.38,0.029,0
0.763,0.06,0
0.301,0.028,0
0.459,0.003,0
0.793,0.09,0
0.532,0.023,0
1.0050000000000001,0.148,1
1.52,0.157,1
0.545,0.089,0
0.41200000000000003,0.092,0
0.888,0.123,1
0.602,-0.004,0
0.388,0.122,0
0.764,0.11800000000000001,0
1.058,0.14,1
0.505,0.004,0
1.679,0.179,1
0.458,0.12,0
1.054,0.152,1
0.63,0.062,0
0.9,0.14300000000000002,1
0.527,0.007,0
0.488,0.123,0
0.494,0.157,0
0.593,0.089,0
0.8160000000000001,0.052000000000000005,0
0.585,0.113,0
0.771,0.059000000000000004,0
0.905,0.097,1
0.76,0.056,0
0.514,0.046,0
0.901,0.096,1
1.5070000000000001,0.024,1
1.331,0.149,1
1.48,0.165,1
0.526,-0.004,0
1.084,0.135,1
0.926,0.051000000000000004,1
0.846,0.10200000000000001,0
0.523,0.031,0
1.127,0.155,1
0.797,0.073,0
0.47000000000000003,0.16,0
1.187,0.14200000000000002,1
0.536,0.066,0
1.167,0.097,1
0.768,0.189,0
1.0070000000000001,0.137,1
0.904,0.107,1
1.143,0.149,1
0.68,0.052000000000000005,0
1.319,0.155,1
1.433,0.17500000000000002,1
0.448,0.018000000000000002,0
0.9480000000000001,0.14,1
1.018,0.14,1
0.995,0.138,1
0.508,0.088,0
0.508,0.088,0
0.761,0.154,0
0.449,-0.004,0
0.135,-0.011,0
1.347,0.166,1
0.728,0.061,0
0.665,0.053,0
0.8230000000000001,0.08700000000000001,0
0.613,0.06,0
0.615,0.06,0
0.531,0.036000000000000004,0
0.661,0.137,0
0.842,0.076,0
0.808,0.06,0
0.361,0.101,0
0.843,0.063,0
1.064,0.157,1
0.927,0.148,1
0.996,0.14400000000000002,1
0.9530000000000001,0.11,1
0.994,0.091,1
1.36,0.17,1
1.02,0.136,1
0.721,0.049,0
0.776,0.06,0
0.638,0.059000000000000004,0
0.8190000000000001,0.08,0
1.016,0.125,1
1.604,0.04,1
0.666,0.032,0
0.385,0.005,0
0.657,0.015,0
0.516,0.021,0
0.597,0.067,0
1.537,0.026000000000000002,1
0.34500000000000003,0.003,0
0.34400000000000003,0.031,0
1.47,0.145,1
0.582,0.05,0
1.106,0.147,1
0.524,0.031,0
0.665,0.066,0
1.0010000000000001,0.043000000000000003,1
0.34,0.154,0
1.022,0.034,1
0.9400000000000001,0.154,1
0.47900000000000004,0.045,0
0.867,0.074,0
0.261,0.115,0
1.039,-0.002,1
1.051,0.132,1
0.9400000000000001,0.108,1
0.718,0.055,0
1.471,0.036000000000000004,1
0.5760000000000001,0.054,0
1.058,0.085,1
0.305,0.159,0
0.9390000000000001,0.073,1
0.786,0.076,0
0.497,-0.006,0
0.8220000000000001,0.092,0
0.728,0.065,0
0.483,0.112,0
0.654,0.046,0
1.052,0.14400000000000002,1
0.526,0.037,0
0.533,0.025,0
1,0.124,1
0.709,0.068,0
1.539,0.17400000000000002,1
1.0170000000000001,0.145,1
1.806,0.084,1
0.73,0.082,0
1.119,0.094,1
0.381,0.148,0
0.976,0.095,1
0.841,0.062,0
0.644,0.06,0
0.421,0.09,0
1.324,0.168,1
0.4,0.035,0
0.425,0.145,0
0.786,0.08,0
1.1480000000000001,0.14200000000000002,1
0.964,0.152,1
0.872,0.133,1
0.887,0.083,1
0.484,0.052000000000000005,0
0.382,0.031,0
0.877,0.115,1
0.965,0.138,1
0.9400000000000001,0.075,1
0.886,0.133,1
0.529,0.186,0
1.549,0.165,1
0.484,0.096,0
0.47500000000000003,0.023,0
0.385,-0.014,0
0.489,0.05,0
0.47400000000000003,0.004,0
1.193,0.155,1
1.112,0.09,1
0.516,0.034,0
0.502,0.10400000000000001,0
1.297,-0.015,1
0.508,0.16,0
0.9420000000000001,0.091,1
0.508,0.094,0
1.239,0.093,1
0.909,0.061,1
1.2610000000000001,0.156,1
0.803,0.08600000000000001,0
0.5700000000000001,0.052000000000000005,0
0.445,0.162,0
0.7030000000000001,0.062,0
0.489,0.162,0
0.508,0.11800000000000001,0
0.47100000000000003,0.081,0
0.384,0.03,0
0.585,0.057,0
0.997,-0.018000000000000002,1
0.491,0.092,0
1.112,-0.03,1
0.41100000000000003,0.158,0
0.751,0.044,0
1.1300000000000001,0.153,1
0.466,0.148,0
0.512,0.12,0
0.428,0.10400000000000001,0
0.5,0.138,0
0.8300000000000001,0.058,0
1.297,0.168,1
0.626,0.088,0
1.6520000000000001,0.031,1
1.1,0.137,1
0.518,0.033,0
0.508,0.004,0
0.732,0.055,0
1.7730000000000001,0.009000000000000001,1
0.923,0.14100000000000001,1
0.93,0.14100000000000001,1
0.457,0.171,0
1.383,0.157,1
1.387,0.181,1
1.103,0.14400000000000002,1
1.0130000000000001,0.122,1
1.022,0.05,1
0.671,0.10300000000000001,0
0.92,0.09,1
1.56,0.21,1
0.615,0.115,0
0.534,0.003,0
1.299,0.167,1
1.258,0.06,1
0.311,0.125,0
1.307,0.152,1
0.753,0.062,0
1.163,0.166,1
0.8230000000000001,0.047,0
1.2670000000000001,0.164,1
0.593,0.099,0
0.968,0.109,1
1.02,0.09,1
1.067,0.129,1
0.51,0.136,0
0.98,0.106,1
0.383,0.10400000000000001,0
0.47100000000000003,-0.005,0
0.708,0.064,0
0.524,0.047,0
0.809,0.052000000000000005,0
1.2730000000000001,0.157,1
0.378,0.095,0
0.835,0.06,0
1.272,0.153,1
1.008,0.109,1
0.603,0.113,0
0.591,0.042,0
0.84,0.073,0
1.028,0.14,1
0.734,0.092,0
0.972,0.082,1
1.346,0.203,1
0.46,0.10300000000000001,0
0.841,0.057,0
1.053,0.137,1
1.433,0.032,1
1.536,0.17500000000000002,1
0.505,0.061,0
0.6,0.159,0
1.084,0.08600000000000001,1
0.602,0.057,0
1.004,0.154,1
0.40800000000000003,0.109,0
0.962,0.088,1
0.484,0.116,0
0.499,0.016,0
0.439,0.011,0
0.23700000000000002,-0.002,0
0.766,0.094,0
1.405,0.17300000000000001,1
1.101,0.063,1
1.151,0.148,1
0.47400000000000003,0.162,0
0.442,0.005,0
1.187,0.061,1
0.96,0.148,1
0.179,0.107,0
0.748,0.151,0
1.544,0.10400000000000001,1
0.675,0.035,0
0.764,0.076,0
0.764,0.077,0
0.764,0.058,0
0.463,0.033,0
0.874,0.154,1
0.494,0.036000000000000004,0
0.5630000000000001,0.037,0
1.379,-0.002,1
0.552,0.097,0
1.057,0.11800000000000001,1
0.461,0.10300000000000001,0
1.256,0.152,1
0.654,0.06,0
0.977,0.112,1
0.933,0.125,1
0.544,0.007,0
0.513,0.022,0
1.0130000000000001,0.091,1
1.045,0.155,1
1.321,0.148,1
0.974,0.078,1
0.8230000000000001,0.07,0
0.833,0.134,0
1.778,0.08700000000000001,1
1.141,0.07200000000000001,1
0.922,0.108,1
1.481,0.155,1
0.905,0.121,1
0.448,0.003,0
0.706,0.077,0
0.975,0.043000000000000003,1
1.024,0.146,1
0.859,0.062,0
0.811,0.061,0
0.46,0.055,0
0.768,0.106,0
0.542,-0.003,0
0.6910000000000001,0.13,0
0.256,0.012,0
0.334,-0.001,0
0.463,0.166,0
0.907,0.06,1
1.122,0.14100000000000001,1
1.31,0.14200000000000002,1
0.65,0.043000000000000003,0
0.65,0.043000000000000003,0
0.996,0.131,1
0.746,0.05,0
1.2770000000000001,0.152,1
0.447,0.021,0
1.166,0.149,1
0.518,0.152,0
0.978,0.117,1
0.685,0.051000000000000004,0
0.432,0.059000000000000004,0
0.433,0.059000000000000004,0
0.34800000000000003,0.14,0
1.54,0.005,1
0.73,0.074,0
0.8300000000000001,0.054,0
0.47800000000000004,0.012,0
0.356,0.112,0
0.931,0.14100000000000001,1
0.874,0.136,1
1.357,0.164,1
0.794,0.089,0
0.803,0.089,0
0.964,0.058,1
1.514,0.184,1
0.509,0.042,0
0.5,0.146,0
0.394,0.041,0
1.118,0.148,1
1.215,0.148,1
1.2630000000000001,0.151,1
1.423,0.031,1
1.033,0.136,1
0.40800000000000003,0.021,0
0.722,0.126,0
0.75,0.122,0
0.522,0.099,0
0.517,0.05,0
0.65,0.079,0
1.065,0.14,1
0.495,0.1,0
1.236,0.147,1
1.0230000000000001,0.121,1
0.531,0.001,0
1.256,0.16,1
1.0150000000000001,0.07200000000000001,1
0.615,0.024,0
0.738,0.041,0
0.47700000000000004,0.154,0
0.552,0.105,0
0.6950000000000001,0.047,0
0.384,0.162,0
1.002,0.133,1
1.153,0.065,1
0.833,0.106,0
1.03,0.148,1
0.62,0.057,0
0.548,0.05,0
1.159,0.148,1
0.513,0.108,0
0.515,0.049,0
0.16,0,0
0.504,0.158,0
0.539,0.012,0
0.577,0.046,0
0.8160000000000001,0.073,0
1.639,0.001,1
0.598,0.081,0
1.117,0.153,1
0.52,0.101,0
0.55,0.10400000000000001,0
0.5710000000000001,0.166,0
1.591,0.105,1
0.985,0.148,1
0.777,0.028,0
1.362,0.131,1
0.525,0.025,0
1.0030000000000001,0.135,1
0.92,0.042,1
0.758,0.049,0
1.25,-0.006,1
0.43,0.1,0
0.887,0.08,1
0.515,0.112,0
0.803,0.076,0
1.078,0.131,1
0.515,-0.002,0
0.644,0.056,0
0.8260000000000001,0.096,0
1.218,0.145,1
0.517,0.08,0
0.533,0.07200000000000001,0
0.644,0.066,0
0.777,0.106,0
0.494,0.115,0
0.5730000000000001,0.043000000000000003,0
1.187,0.152,1
0.96,0.125,1
0.522,0.148,0
1.068,0.152,1
0.921,0.08700000000000001,1
1.036,0.153,1
1.114,0.117,1
0.8210000000000001,0.091,0
0.503,0.08,0
1.391,0.14300000000000002,1
0.47300000000000003,0.097,0
0.485,0.018000000000000002,0
0.936,0.078,1
1.1440000000000001,0.013000000000000001,1
0.902,0.117,1
1.365,0.005,1
0.403,0.151,0
0.371,0.11800000000000001,0
1.079,0.159,1
0.99,0.055,1
0.875,0.073,1
1.167,0.147,1
0.491,0.066,0
0.41100000000000003,0.09,0
0.903,0.113,1
1.062,0.085,1
0.648,0.068,0
0.541,0.167,0
1.111,0.177,1
0.453,0.055,0
0.532,0.002,0
0.47200000000000003,0.154,0
0.588,0.029,0
0.598,0.029,0
0.511,0.16,0
0.214,0.009000000000000001,0
0.497,0.14,0
1.551,0.14400000000000002,1
0.361,0.055,0
1.326,0.184,1
0.973,0.152,1
0.446,0.13,0
0.964,0.078,1
0.585,0.056,0
0.844,0.088,0
0.645,0.075,0
0.759,0.10400000000000001,0
1.232,0.092,1
0.841,0.065,0
1.189,0.154,1
0.68,0.056,0
0.244,0,0
0.758,0.046,0
1.7890000000000001,0.17200000000000001,1
1.274,0.17300000000000001,1
0.646,0.052000000000000005,0
1.097,0.092,1
0.53,0.088,0
0.76,0.068,0
0.67,0.064,0
1.1500000000000001,0.14400000000000002,1
0.518,-0.002,0
1.563,0.023,1
1.186,0.145,1
0.6970000000000001,0.116,0
0.894,0.08,1
1.5330000000000001,0.157,1
0.537,0,0
0.555,0.077,0
0.466,0.013000000000000001,0
1.095,0.11,1
0.559,0.101,0
0.6910000000000001,0.059000000000000004,0
0.521,0.026000000000000002,0
0.922,0.07,1
1.283,0.176,1
0.664,0.08600000000000001,0
1.4020000000000001,0.156,1
0.433,0.027,0
0.652,0.051000000000000004,0
0.515,0.041,0
1.076,0.129,1
0.922,0.058,1
0.535,-0.001,0
0.504,0.149,0
1.056,0.115,1
0.41200000000000003,0.098,0
0.8190000000000001,0.075,0
0.78,0.065,0
0.58,0.101,0
0.41500000000000004,0.034,0
0.999,0.041,1
0.518,0.13,0
0.26,-0.012,0
1.1300000000000001,0.138,1
0.402,0.032,0
1.1,0.13,1
0.656,0.066,0
1.326,0.147,1
0.747,0.079,0
0.595,0.112,0
0.845,0.114,0
0.5720000000000001,0.035,0
0.3,0.133,0
0.868,0.056,0
1.113,0.042,1
0.546,0.006,0
0.932,0.089,1
0.396,-0.015,0
0.803,0.088,0
1.579,0.058,1
1.018,0.047,1
1.004,0.128,1
0.996,0.1,1
0.986,0.14200000000000002,1
0.743,0.07100000000000001,0
0.514,0.033,0
0.792,0.079,0
0.757,0.068,0
1.196,0.145,1
0.585,0.027,0
0.736,0.064,0
0.531,0.14300000000000002,0
0.562,0.152,0
0.653,0.025,0
1.342,0.159,1
0.746,0.07200000000000001,0
0.748,0.065,0
0.28,-0.023,0
0.735,0.082,0
0.797,0.082,0
0.611,0.046,0
0.626,0.101,0
0.5710000000000001,0.11900000000000001,0
0.894,0.067,1
0.331,0.008,0
0.97,0.123,1
0.51,0.006,0
0.495,0.097,0
0.5,0.114,0
0.918,0.15,1
1.328,0.162,1
0.41100000000000003,0.158,0
0.682,0.058,0
1.512,0.158,1
0.994,0.016,1
1.1500000000000001,0.14400000000000002,1
0.766,0.084,0
0.5,0.159,0
0.633,0.043000000000000003,0
1.379,0.183,1
0.707,0.062,0
0.538,-0.002,0
1.062,0.14200000000000002,1
0.633,0.05,0
0.389,0.002,0
0.615,0.03,0
0.514,0.105,0
0.359,0.14200000000000002,0
0.515,0.019,0
0.9450000000000001,0.136,1
1.1380000000000001,0.134,1
0.64,0.06,0
0.481,0.049,0
1.092,0.14300000000000002,1
0.636,0.089,0
0.8,0.073,0
1.158,0.145,1
1.039,0.145,1
0.48,0.08700000000000001,0
0.518,0.008,0
0.876,0.073,1
1.129,0.16,1
0.8140000000000001,0.066,0
0.802,0.056,0
0.603,0.11,0
0.972,0.06,1
0.874,0.09,1
0.966,0.044,1
1.072,0.115,1
0.502,0.096,0
0.133,-0.024,0
0.495,0.027,0
0.626,0.068,0
0.436,0.113,0
0.5,0.008,0
0.55,0.145,0
0.624,0.106,0
0.93,0.057,1
1.372,0.159,1
1.368,0.159,1
0.8300000000000001,0.07200000000000001,0
0.615,0.092,0
0.9450000000000001,0.098,1
1.57,0.17300000000000001,1
0.529,-0.005,0
1.197,0.16,1
0.12,0,0
0.906,0.079,1
1.419,0.154,1
0.903,0.07,1
0.295,-0.005,0
0.635,0.056,0
0.535,0.02,0
0.621,0.051000000000000004,0
0.913,0.10200000000000001,1
0.495,0.162,0
0.982,0.115,1
0.548,0.063,0
0.97,0.145,1
0.431,0.038,0
1.655,0.14300000000000002,1
1.572,-0.004,1
0.713,0.085,0
1.244,0.184,1
1.304,0.183,1
0.548,-0.003,0
0.542,0.1,0
0.905,0.112,1
0.624,0.105,0
0.426,0.059000000000000004,0
0.265,0.089,0
0.387,-0.013000000000000001,0
0.577,0.07,0
0.891,0.07200000000000001,1
0.481,0,0
1.6620000000000001,0.166,1
0.502,0.115,0
0.513,0.022,0
1.11,0.148,1
1.113,0.124,1
0.91,0.06,1
0.16,0,0
0.386,0.005,0
0.545,0.032,0
1.082,0.153,1
0.5710000000000001,0.16,0
1.3960000000000001,0.018000000000000002,1
0.708,0.14400000000000002,0
0.902,0.11900000000000001,1
1.352,0.16,1
1.151,0.15,1
0.6960000000000001,0.059000000000000004,0
0.466,0.123,0
1.224,0.17500000000000002,1
0.787,0.061,0
0.217,-0.001,0
0.28700000000000003,-0.003,0
0.796,0.112,0
0.34800000000000003,0.036000000000000004,0
0.559,0,0
1.185,-0.033,1
0.466,0.109,0
0.8280000000000001,0.106,0
0.987,0.108,1
1.569,0.159,1
0.735,0.059000000000000004,0
1.231,0.158,1
0.912,0.073,1
0.925,0.063,1
0.752,0.067,0
1.5010000000000001,0.157,1
0.704,0.094,0
0.46900000000000003,0.105,0
0.595,0.055,0
0.499,0.254,0
0.775,0.041,0
0.723,-0.011,0
0.522,0.033,0
0.806,0.065,0
0.5670000000000001,0.099,0
0.687,0.07,0
0.125,-0.023,0
1.586,0.02,1
0.984,0.129,1
1.1340000000000001,0.158,1
1.1320000000000001,0.136,1
0.543,0.156,0
0.631,0.07,0
0.585,0.046,0
1.307,0.156,1
0.8160000000000001,0.069,0
1.067,0.127,1
0.761,0.061,0
1.088,0.164,1
0.491,-0.004,0
0.849,0.14,0
1.782,0.15,1
1.008,0.097,1
0.797,0.08,0
0.848,0.062,0
0.494,0.067,0
0.433,0.137,0
0.837,0.054,0
0.427,0.021,0
0.9420000000000001,0.108,1
0.611,0.05,0
0.49,0.09,0
0.49,0.09,0
0.47900000000000004,0.16,0
0.589,0.064,0
0.177,-0.002,0
1.042,0.11800000000000001,1
0.338,0.158,0
0.29,-0.012,0
1.44,0.17400000000000002,1
1.387,0.13,1
0.524,0.028,0
0.911,0.114,1
1.068,0.14400000000000002,1
0.756,0.079,0
1.46,0.154,1
1.539,0.025,1
1.579,0.064,1
0.808,0.067,0
0.978,0.12,1
1.318,0.145,1
0.362,0.11800000000000001,0
1.432,0.152,1
0.49,0.117,0
1.608,0.147,1
1.337,0.17500000000000002,1
0.62,0.042,0
0.975,0.147,1
0.532,0.129,0
0.805,0.053,0
0.902,0.074,1
0.493,0.036000000000000004,0
1.282,0.07200000000000001,1
0.28300000000000003,0.094,0
1.083,0.10200000000000001,1
0.485,0.002,0
0.6,0.041,0
1.493,0.156,1
1.556,0.17300000000000001,1
0.966,0.07100000000000001,1
0.906,0.137,1
0.844,0.084,0
0.525,-0.008,0
0.9430000000000001,0.129,1
0.599,0.039,0
0.56,0.159,0
1.5250000000000001,0.15,1
0.48,0.148,0
0.519,0.114,0
0.9390000000000001,0.082,1
0.97,0.068,1
0.835,0.094,0
0.495,0.105,0
1.5030000000000001,0.165,1
0.68,0.067,0
0.857,0.061,0
0.736,0.073,0
0.438,-0.001,0
1.416,0.17300000000000001,1
0.498,0.045,0
0.505,0.045,0
0.525,0.105,0
0.8160000000000001,0.058,0
0.874,0.062,1
0.485,0.07,0
0.504,0.046,0
0.888,0.092,1
0.426,0.057,0
0.669,0.062,0
1.705,0.14,1
0.492,0.048,0
0.934,0.058,1
0.533,0.08700000000000001,0
0.492,0.106,0
0.834,0.064,0
1.285,0.091,1
0.797,0.117,0
0.683,0.06,0
0.6980000000000001,0.114,0
0.704,0.069,0
0.654,0.114,0
0.487,0.15,0
0.522,0.10300000000000001,0
0.51,0.096,0
1.601,0.077,1
0.8180000000000001,0.07,0
1.268,-0.012,1
1.0110000000000001,0.075,1
0.522,0.059000000000000004,0
1.325,0.164,1
0.652,0.094,0
0.48,0.167,0
0.47300000000000003,0.03,0
0.47400000000000003,0.07100000000000001,0
1.124,0.14100000000000001,1
0.3,0.092,0
1.03,0.08,1
1.083,0.1,1
0.515,-0.007,0
0.675,0.052000000000000005,0
0.9480000000000001,0.148,1
1.059,0.151,1
0.275,0.004,0
0.855,0.148,0
0.858,0.095,0
0.883,0.046,1
1.06,0.145,1
0.505,0.111,0
0.537,0.099,0
1.294,0.158,1
1.179,0.14,1
0.531,0.04,0
0.728,0.05,0
0.887,0.134,1
0.9520000000000001,0.133,1
0.227,0.002,0
0.098,-0.023,0
0.098,-0.023,0
1.102,0.153,1
0.509,0.12,0
0.401,0.016,0
0.872,0.089,1
0.88,0.092,1
0.47600000000000003,0.109,0
1.02,0.121,1
0.65,0.074,0
0.72,0.058,0
0.744,0.064,0
1.1320000000000001,0.152,1
0.506,0.007,0
0.498,0.07100000000000001,0
1.67,0.042,1
1.214,0.147,1
0.648,0.048,0
0.54,-0.001,0
0.904,0.15,1
1.418,0.166,1
1.231,0.009000000000000001,1
0.388,0.117,0
1.474,0.179,1
1.05,0.064,1
1.604,0.07200000000000001,1
0.736,0.078,0
0.725,0.07,0
0.46900000000000003,0.162,0
0.608,0.105,0
1.111,0.14400000000000002,1
0.521,0.096,0
1.292,0.124,1
0.757,0.064,0
1.139,0.153,1
1.201,0.153,1
0.678,0.02,0
0.798,0.1,0
0.729,0.067,0
0.93,0.1,1
0.494,0.003,0
0.741,0.092,0
0.741,0.092,0
0.997,0.138,1
0.337,0.011,0
0.931,0.121,1
0.56,-0.003,0
0.498,0.04,0
0.47000000000000003,0.012,0
0.6910000000000001,0.045,0
1.506,0.146,1
1.027,0.129,1
0.856,0.061,0
0.578,0.022,0
0.8130000000000001,0.008,0
1.463,0.096,1
1.4000000000000001,0.001,1
0.6970000000000001,0.063,0
1.002,0.109,1
0.93,0.064,1
0.482,0.023,0
0.906,0.14,1
1.036,0.129,1
0.778,0.067,0
0.06,0,0
1.419,0.155,1
0.557,0.033,0
1.1460000000000001,0.037,1
0.96,0.139,1
1.0230000000000001,0.14200000000000002,1
0.546,0.01,0
1.53,0.17300000000000001,1
1.2790000000000001,-0.009000000000000001,1
0.632,0.054,0
0.501,0.163,0
1.583,0.17500000000000002,1
0.974,0.13,1
0.466,0.164,0
0.616,0.042,0
0.536,0.111,0
1.197,0.164,1
1.2510000000000001,0.152,1
0.6960000000000001,0.064,0
0.9590000000000001,0.13,1
1.053,0.134,1
0.423,0.038,0
0.983,0.14200000000000002,1
0.465,0.096,0
1.366,0.151,1
0.846,0.14400000000000002,0
1.31,0.159,1
0.515,-0.002,0
0.545,0.136,0
0.65,0.047,0
0.854,0.064,0
0.587,0.021,0
0.633,0.063,0
0.591,0.101,0
1.026,0.10200000000000001,1
0.45,0.048,0
1.508,0.041,1
0.653,0.057,0
0.658,0.055,0
0.877,0.092,1
1.5330000000000001,0.196,1
0.186,-0.019,0
0.834,0.074,0
0.419,0.15,0
0.9430000000000001,0.066,1
0.497,0.106,0
0.798,0.021,0
0.704,0.112,0
0.761,0.112,0
0.8170000000000001,0.126,0
0.40700000000000003,0.152,0
0.797,0.067,0
0.645,0.069,0
0.716,0.052000000000000005,0
0.738,0.09,0
0.587,0.162,0
0.47400000000000003,0.166,0
1.083,0.075,1
0.904,0.061,1
0.89,0.133,1
0.64,0.117,0
0.465,0.158,0
0.966,0.09,1
0.515,0.108,0
0.619,0.053,0
0.98,0.14,1
0.268,0.058,0
1.183,0.15,1
0.583,0.114,0
0.5700000000000001,-0.005,0
0.47100000000000003,0.111,0
0.632,0.037,0
0.501,0.14200000000000002,0
1.022,0.088,1
0.8170000000000001,0.068,0
1.226,0.166,1
0.755,0.066,0
0.847,0.077,0
0.5760000000000001,-0.003,0
1.061,0.145,1
0.577,0.048,0
0.903,0.116,1
1.006,0.038,1
0.434,0.06,0
0.97,0.146,1
1.032,0.132,1
0.426,0.01,0
1.156,0.074,1
0.061,-0.023,0
1.125,0.145,1
1.215,0.17,1
0.618,0.048,0
0.618,0.048,0
0.62,0.09,0
0.916,0.15,1
0.985,0.148,1
0.63,0.074,0
0.758,0.045,0
0.602,0.058,0
0.327,0.112,0
0.20600000000000002,0.101,0
0.862,0.092,0
1.03,0.11800000000000001,1
0.836,0.083,0
0.365,-0.005,0
0.9500000000000001,0.095,1
1.454,0.17,1
0.968,0.078,1
1.5350000000000001,0.15,1
0.47500000000000003,0.094,0
1.181,0.15,1
1.107,0.115,1
0.527,0.159,0
0.8300000000000001,0.068,0
0.8,0.065,0
0.525,0.165,0
0.491,0.17200000000000001,0
0.483,0.054,0
1.397,-0.001,1
0.794,0.08600000000000001,0
0.556,0.14400000000000002,0
1.047,0.121,1
0.508,0.116,0
1.296,0.163,1
0.501,-0.012,0
0.419,0.133,0
1.159,0.16,1
0.591,0.047,0
1.008,0.08600000000000001,1
0.636,0.06,0
0.482,0.136,0
0.554,0.054,0
1.419,0.156,1
0.804,0.108,0
0.454,0.02,0
0.524,0.158,0
1.035,0.14300000000000002,1
0.854,0.081,0
0.705,0.054,0
0.624,0.10400000000000001,0
1.43,0.17200000000000001,1
0.40800000000000003,0.052000000000000005,0
-0.004,0.123,0
1.185,0.147,1
0.666,0.10300000000000001,0
0.523,0.029,0
0.47500000000000003,0.02,0
0.418,0.008,0
1.313,0.17,1
0.9520000000000001,0.088,1
0.587,0.05,0
0.91,0.13,1
0.452,0.013000000000000001,0
0.481,0.106,0
1.338,0.164,1
0.47700000000000004,0.031,0
0.514,0.10200000000000001,0
0.758,0.084,0
0.541,0.038,0
0.405,-0.003,0
1.287,0.16,1
0.902,0.11,1
0.492,0.08600000000000001,0
1.536,0.033,1
0.725,0.06,0
0.47700000000000004,0.131,0
1.547,0.147,1
0.855,0.126,0
0.776,0.066,0
0.627,0.063,0
1.215,0.128,1
0.512,-0.002,0
1.375,0.153,1
0.532,0.096,0
0.51,0.012,0
0.619,0.12,0
0.435,0.043000000000000003,0
0.435,0.043000000000000003,0
1.434,0.013000000000000001,1
1.224,0.161,1
0.782,0.07,0
0.974,0.14400000000000002,1
0.405,0.05,0
0.539,0.023,0
1.2710000000000001,0.095,1
0.928,0.059000000000000004,1
0.893,0.069,1
1.11,0.188,1
1.035,0.14400000000000002,1
1.3960000000000001,0.165,1
0.481,0.07,0
1.092,0.126,1
1.0130000000000001,0.12,1
1.163,0.151,1
1.504,-0.007,1
1.068,0.147,1
1.699,0.222,1
0.559,0.085,0
0.9450000000000001,0.14,1
1.194,0.161,1
0.635,0.07,0
0.888,0.077,1
0.8,0.07200000000000001,0
0.838,0.07100000000000001,0
1.568,0.187,1
0.869,0.10300000000000001,1
0.969,0.121,1
0.358,0.13,0
1.064,0.123,1
0.425,0.14400000000000002,0
1.408,0.14100000000000001,1
0.601,0.022,0
0.303,0.019,0
1.054,0.125,1
0.882,0.091,1
1.131,0.164,1
0.604,0.05,0
1.441,0.165,1
0.555,0.148,0
0.723,0.099,0
0.446,0.036000000000000004,0
1.483,0.14300000000000002,1
1.504,0.165,1
0.541,0.101,0
0.541,0.101,0
0.9580000000000001,0.128,1
0.648,0.049,0
1.609,-0.003,1
0.773,0.07200000000000001,0
0.62,0.046,0
0.607,0.051000000000000004,0
1.133,0.14200000000000002,1
0.639,0.044,0
-0.001,0.07100000000000001,0
0.738,0.068,0
0.591,0.11,0
0.319,0.024,0
0.539,0,0
0.383,0.14300000000000002,0
0.665,0.092,0
1.173,0.12,1
0.626,0.13,0
0.452,0.005,0
0.486,0.1,0
0.754,0.061,0
0.556,0.094,0
1.667,0.154,1
0.536,0.029,0
0.405,0.135,0
0.388,0.038,0
0.912,0.129,1
1.046,0.07,1
0.839,0.095,0
0.966,0.074,1
0.492,0.001,0
0.481,0.166,0
0.848,0.07,0
0.625,0.041,0
0.991,0.12,1
0.521,0.098,0
1.0150000000000001,0.081,1
0.494,0.035,0
0.51,0.03,0
0.27,0.097,0
0.46,0.098,0
0.92,0.056,1
0.372,-0.001,0
1.209,0.153,1
0.734,0.045,0
0.734,0.045,0
0.925,0.127,1
0.524,0.094,0
0.779,0.09,0
1.328,0.163,1
0.531,0.007,0
1.172,0.148,1
0.97,0.131,1
0.441,0.14,0
1.417,0.131,1
1.5150000000000001,0.168,1
0.616,0.036000000000000004,0
0.714,0.042,0
0.515,0.041,0
0.275,0.015,0
0.908,0.096,1
0.6980000000000001,0.058,0
0.76,0.058,0
0.585,0.056,0
0.494,0.098,0
1.546,0.004,1
0.783,0.1,0
0.9590000000000001,0.065,1
0.5690000000000001,0.047,0
0.8160000000000001,0.07,0
0.548,0.10200000000000001,0
0.534,0.145,0
0.629,0.06,0
0.455,0.076,0
